"TestNum","Employees","Days","TotalEntities","ElapsedSec","ElapsedMs","RawScore","HardScore","MediumScore","SoftScore","IsFeasible"
"1","10","7","70","0","4","0hard/0medium/-11151soft","0","0","-11151","True"
"2","50","7","350","0.01","6","0hard/0medium/-40572soft","0","0","-40572","True"
"2","50","7","350","0.01","9","0hard/0medium/-40253soft","0","0","-40253","True"
"2","50","7","350","0.01","9","0hard/0medium/-39392soft","0","0","-39392","True"
"2","50","7","350","0.01","9","0hard/0medium/-38873soft","0","0","-38873","True"
"2","50","7","350","0.01","10","0hard/0medium/-38121soft","0","0","-38121","True"
"2","50","7","350","0.01","14","0hard/0medium/-37978soft","0","0","-37978","True"
"2","50","7","350","0.02","15","0hard/0medium/-37976soft","0","0","-37976","True"
"2","50","7","350","0.02","16","0hard/0medium/-36821soft","0","0","-36821","True"
"2","50","7","350","0.02","16","0hard/0medium/-36206soft","0","0","-36206","True"
"2","50","7","350","0.02","16","0hard/0medium/-35302soft","0","0","-35302","True"
"2","50","7","350","0.02","17","0hard/0medium/-34970soft","0","0","-34970","True"
"2","50","7","350","0.02","18","0hard/0medium/-34198soft","0","0","-34198","True"
"2","50","7","350","0.02","18","0hard/0medium/-33910soft","0","0","-33910","True"
"2","50","7","350","0.02","18","0hard/0medium/-33205soft","0","0","-33205","True"
"2","50","7","350","0.02","18","0hard/0medium/-33051soft","0","0","-33051","True"
"2","50","7","350","0.02","18","0hard/0medium/-32281soft","0","0","-32281","True"
"2","50","7","350","0.02","19","0hard/0medium/-31973soft","0","0","-31973","True"
"2","50","7","350","0.02","19","0hard/0medium/-31715soft","0","0","-31715","True"
"2","50","7","350","0.02","19","0hard/0medium/-30945soft","0","0","-30945","True"
"2","50","7","350","0.02","20","0hard/0medium/-30549soft","0","0","-30549","True"
"2","50","7","350","0.02","20","0hard/0medium/-30545soft","0","0","-30545","True"
"2","50","7","350","0.02","23","0hard/0medium/-29513soft","0","0","-29513","True"
"2","50","7","350","0.02","23","0hard/0medium/-29225soft","0","0","-29225","True"
"2","50","7","350","0.02","23","0hard/0medium/-28004soft","0","0","-28004","True"
"2","50","7","350","0.04","41","0hard/0medium/-27850soft","0","0","-27850","True"
"2","50","7","350","0.04","41","0hard/0medium/-27742soft","0","0","-27742","True"
"2","50","7","350","0.04","41","0hard/0medium/-27654soft","0","0","-27654","True"
"2","50","7","350","0.04","42","0hard/0medium/-27628soft","0","0","-27628","True"
"2","50","7","350","0.04","45","0hard/0medium/-27569soft","0","0","-27569","True"
"2","50","7","350","0.05","46","0hard/0medium/-27052soft","0","0","-27052","True"
"2","50","7","350","0.05","46","0hard/0medium/-26755soft","0","0","-26755","True"
"2","50","7","350","0.05","46","0hard/0medium/-26103soft","0","0","-26103","True"
"2","50","7","350","0.06","64","0hard/0medium/-25961soft","0","0","-25961","True"
"2","50","7","350","0.06","65","0hard/0medium/-25862soft","0","0","-25862","True"
"2","50","7","350","0.06","65","0hard/0medium/-25828soft","0","0","-25828","True"
"2","50","7","350","0.06","65","0hard/0medium/-25058soft","0","0","-25058","True"
"2","50","7","350","0.06","65","0hard/0medium/-24605soft","0","0","-24605","True"
"2","50","7","350","0.07","66","0hard/0medium/-24362soft","0","0","-24362","True"
"2","50","7","350","0.07","69","0hard/0medium/-24147soft","0","0","-24147","True"
"2","50","7","350","0.07","70","0hard/0medium/-23300soft","0","0","-23300","True"
"2","50","7","350","0.07","71","0hard/0medium/-23235soft","0","0","-23235","True"
"2","50","7","350","0.07","72","0hard/0medium/-22847soft","0","0","-22847","True"
"2","50","7","350","0.07","74","0hard/0medium/-22601soft","0","0","-22601","True"
"2","50","7","350","0.07","74","0hard/0medium/-22182soft","0","0","-22182","True"
"2","50","7","350","0.07","74","0hard/0medium/-21335soft","0","0","-21335","True"
"2","50","7","350","0.07","74","0hard/0medium/-20804soft","0","0","-20804","True"
"2","50","7","350","0.1","103","0hard/0medium/-20710soft","0","0","-20710","True"
"2","50","7","350","0.13","129","0hard/0medium/-19896soft","0","0","-19896","True"
"2","50","7","350","0.16","158","0hard/0medium/-19868soft","0","0","-19868","True"
"2","50","7","350","0.16","159","0hard/0medium/-19196soft","0","0","-19196","True"
"2","50","7","350","0.16","159","0hard/0medium/-18860soft","0","0","-18860","True"
"2","50","7","350","0.2","201","0hard/0medium/-18764soft","0","0","-18764","True"
"2","50","7","350","0.2","201","0hard/0medium/-18523soft","0","0","-18523","True"
"2","50","7","350","0.2","203","0hard/0medium/-18399soft","0","0","-18399","True"
"2","50","7","350","0.2","203","0hard/0medium/-17858soft","0","0","-17858","True"
"2","50","7","350","0.2","203","0hard/0medium/-17459soft","0","0","-17459","True"
"2","50","7","350","0.24","235","0hard/0medium/-17387soft","0","0","-17387","True"
"2","50","7","350","0.24","235","0hard/0medium/-17231soft","0","0","-17231","True"
"2","50","7","350","0.27","274","0hard/0medium/-16722soft","0","0","-16722","True"
"2","50","7","350","0.27","274","0hard/0medium/-16524soft","0","0","-16524","True"
"2","50","7","350","0.34","344","0hard/0medium/-16426soft","0","0","-16426","True"
"2","50","7","350","0.34","345","0hard/0medium/-16296soft","0","0","-16296","True"
"2","50","7","350","0.34","345","0hard/0medium/-15083soft","0","0","-15083","True"
"2","50","7","350","0.42","420","0hard/0medium/-14924soft","0","0","-14924","True"
"2","50","7","350","0.49","488","0hard/0medium/-14746soft","0","0","-14746","True"
"2","50","7","350","0.49","489","0hard/0medium/-14474soft","0","0","-14474","True"
"2","50","7","350","0.49","489","0hard/0medium/-14143soft","0","0","-14143","True"
"2","50","7","350","0.51","509","0hard/0medium/-13861soft","0","0","-13861","True"
"2","50","7","350","0.57","575","0hard/0medium/-13732soft","0","0","-13732","True"
"2","50","7","350","0.57","575","0hard/0medium/-13645soft","0","0","-13645","True"
"2","50","7","350","0.57","575","0hard/0medium/-12906soft","0","0","-12906","True"
"2","50","7","350","0.75","749","0hard/0medium/-12161soft","0","0","-12161","True"
"2","50","7","350","0.85","850","0hard/0medium/-11766soft","0","0","-11766","True"
"2","50","7","350","0.85","850","0hard/0medium/-11601soft","0","0","-11601","True"
"2","50","7","350","0.85","850","0hard/0medium/-11534soft","0","0","-11534","True"
"2","50","7","350","0.96","957","0hard/0medium/-11508soft","0","0","-11508","True"
"2","50","7","350","1.02","1017","0hard/0medium/-11023soft","0","0","-11023","True"
"2","50","7","350","1.16","1165","0hard/0medium/-10977soft","0","0","-10977","True"
"2","50","7","350","1.21","1208","0hard/0medium/-10603soft","0","0","-10603","True"
"2","50","7","350","1.21","1208","0hard/0medium/-10525soft","0","0","-10525","True"
"2","50","7","350","1.32","1325","0hard/0medium/-10089soft","0","0","-10089","True"
"2","50","7","350","1.43","1432","0hard/0medium/-9874soft","0","0","-9874","True"
"2","50","7","350","1.48","1484","0hard/0medium/-9272soft","0","0","-9272","True"
"2","50","7","350","1.69","1686","0hard/0medium/-9155soft","0","0","-9155","True"
"2","50","7","350","1.69","1686","0hard/0medium/-9023soft","0","0","-9023","True"
"2","50","7","350","1.83","1828","0hard/0medium/-8992soft","0","0","-8992","True"
"2","50","7","350","1.83","1828","0hard/0medium/-8738soft","0","0","-8738","True"
"2","50","7","350","1.84","1835","0hard/0medium/-8605soft","0","0","-8605","True"
"2","50","7","350","2.17","2174","0hard/0medium/-8028soft","0","0","-8028","True"
"2","50","7","350","2.33","2325","0hard/0medium/-7986soft","0","0","-7986","True"
"2","50","7","350","2.65","2651","0hard/0medium/-7908soft","0","0","-7908","True"
"2","50","7","350","2.66","2658","0hard/0medium/-7848soft","0","0","-7848","True"
"2","50","7","350","2.75","2751","0hard/0medium/-7612soft","0","0","-7612","True"
"2","50","7","350","2.75","2751","0hard/0medium/-7380soft","0","0","-7380","True"
"2","50","7","350","2.81","2806","0hard/0medium/-7366soft","0","0","-7366","True"
"2","50","7","350","2.96","2962","0hard/0medium/-7257soft","0","0","-7257","True"
"2","50","7","350","3.09","3088","0hard/0medium/-6856soft","0","0","-6856","True"
"2","50","7","350","3.34","3336","0hard/0medium/-6829soft","0","0","-6829","True"
"2","50","7","350","3.34","3337","0hard/0medium/-6653soft","0","0","-6653","True"
"2","50","7","350","3.53","3529","0hard/0medium/-6522soft","0","0","-6522","True"
"2","50","7","350","3.54","3535","0hard/0medium/-6101soft","0","0","-6101","True"
"2","50","7","350","3.74","3736","0hard/0medium/-6073soft","0","0","-6073","True"
"2","50","7","350","3.74","3737","0hard/0medium/-6039soft","0","0","-6039","True"
"2","50","7","350","3.74","3739","0hard/0medium/-5445soft","0","0","-5445","True"
"2","50","7","350","4.77","4768","0hard/0medium/-5320soft","0","0","-5320","True"
"2","50","7","350","5.03","5033","0hard/0medium/-5184soft","0","0","-5184","True"
"2","50","7","350","5.34","5342","0hard/0medium/-5074soft","0","0","-5074","True"
"2","50","7","350","5.59","5588","0hard/0medium/-4872soft","0","0","-4872","True"
"2","50","7","350","5.83","5828","0hard/0medium/-4849soft","0","0","-4849","True"
"2","50","7","350","5.98","5985","0hard/0medium/-4736soft","0","0","-4736","True"
"2","50","7","350","6.32","6325","0hard/0medium/-4428soft","0","0","-4428","True"
"2","50","7","350","6.69","6693","0hard/0medium/-4328soft","0","0","-4328","True"
"2","50","7","350","7.41","7406","0hard/0medium/-4267soft","0","0","-4267","True"
"2","50","7","350","7.41","7406","0hard/0medium/-4091soft","0","0","-4091","True"
"2","50","7","350","7.9","7900","0hard/0medium/-3981soft","0","0","-3981","True"
"2","50","7","350","8.53","8530","0hard/0medium/-3906soft","0","0","-3906","True"
"2","50","7","350","8.78","8783","0hard/0medium/-3869soft","0","0","-3869","True"
"2","50","7","350","9.25","9249","0hard/0medium/-3760soft","0","0","-3760","True"
"2","50","7","350","9.25","9249","0hard/0medium/-3606soft","0","0","-3606","True"
"2","50","7","350","9.8","9796","0hard/0medium/-3457soft","0","0","-3457","True"
"2","50","7","350","9.81","9814","0hard/0medium/-3423soft","0","0","-3423","True"
"2","50","7","350","10.32","10322","0hard/0medium/-3399soft","0","0","-3399","True"
"2","50","7","350","11.83","11830","0hard/0medium/-3277soft","0","0","-3277","True"
"2","50","7","350","12.54","12539","0hard/0medium/-3172soft","0","0","-3172","True"
"2","50","7","350","13.26","13256","0hard/0medium/-3121soft","0","0","-3121","True"
"2","50","7","350","13.4","13399","0hard/0medium/-3093soft","0","0","-3093","True"
"2","50","7","350","13.4","13403","0hard/0medium/-3073soft","0","0","-3073","True"
"2","50","7","350","13.96","13956","0hard/0medium/-2931soft","0","0","-2931","True"
"2","50","7","350","15.01","15014","0hard/0medium/-2730soft","0","0","-2730","True"
"2","50","7","350","15.63","15634","0hard/0medium/-2582soft","0","0","-2582","True"
"2","50","7","350","19.8","19802","0hard/0medium/-2395soft","0","0","-2395","True"
"2","50","7","350","22.61","22612","0hard/0medium/-2229soft","0","0","-2229","True"
"2","50","7","350","30.49","30494","0hard/0medium/-2142soft","0","0","-2142","True"
"3","100","7","700","0.01","10","0hard/0medium/-64442soft","0","0","-64442","True"
"3","100","7","700","0.01","11","0hard/0medium/-64283soft","0","0","-64283","True"
"3","100","7","700","0.01","13","0hard/0medium/-64162soft","0","0","-64162","True"
"3","100","7","700","0.01","14","0hard/0medium/-63422soft","0","0","-63422","True"
"3","100","7","700","0.02","15","0hard/0medium/-63168soft","0","0","-63168","True"
"3","100","7","700","0.02","17","0hard/0medium/-62886soft","0","0","-62886","True"
"3","100","7","700","0.02","17","0hard/0medium/-62051soft","0","0","-62051","True"
"3","100","7","700","0.02","18","0hard/0medium/-61974soft","0","0","-61974","True"
"3","100","7","700","0.02","18","0hard/0medium/-61396soft","0","0","-61396","True"
"3","100","7","700","0.03","27","0hard/0medium/-60929soft","0","0","-60929","True"
"3","100","7","700","0.03","27","0hard/0medium/-60235soft","0","0","-60235","True"
"3","100","7","700","0.03","28","0hard/0medium/-59780soft","0","0","-59780","True"
"3","100","7","700","0.04","43","0hard/0medium/-59776soft","0","0","-59776","True"
"3","100","7","700","0.04","44","0hard/0medium/-59716soft","0","0","-59716","True"
"3","100","7","700","0.04","45","0hard/0medium/-59434soft","0","0","-59434","True"
"3","100","7","700","0.05","47","0hard/0medium/-58819soft","0","0","-58819","True"
"3","100","7","700","0.05","48","0hard/0medium/-58539soft","0","0","-58539","True"
"3","100","7","700","0.07","69","0hard/0medium/-58330soft","0","0","-58330","True"
"3","100","7","700","0.07","70","0hard/0medium/-57873soft","0","0","-57873","True"
"3","100","7","700","0.09","90","0hard/0medium/-57699soft","0","0","-57699","True"
"3","100","7","700","0.09","91","0hard/0medium/-57274soft","0","0","-57274","True"
"3","100","7","700","0.09","91","0hard/0medium/-56459soft","0","0","-56459","True"
"3","100","7","700","0.13","132","0hard/0medium/-56370soft","0","0","-56370","True"
"3","100","7","700","0.16","158","0hard/0medium/-56117soft","0","0","-56117","True"
"3","100","7","700","0.16","159","0hard/0medium/-55106soft","0","0","-55106","True"
"3","100","7","700","0.16","160","0hard/0medium/-54621soft","0","0","-54621","True"
"3","100","7","700","0.16","160","0hard/0medium/-54151soft","0","0","-54151","True"
"3","100","7","700","0.21","209","0hard/0medium/-53819soft","0","0","-53819","True"
"3","100","7","700","0.23","230","0hard/0medium/-53494soft","0","0","-53494","True"
"3","100","7","700","0.23","231","0hard/0medium/-53263soft","0","0","-53263","True"
"3","100","7","700","0.23","232","0hard/0medium/-52626soft","0","0","-52626","True"
"3","100","7","700","0.23","232","0hard/0medium/-52606soft","0","0","-52606","True"
"3","100","7","700","0.31","311","0hard/0medium/-51857soft","0","0","-51857","True"
"3","100","7","700","0.31","311","0hard/0medium/-51759soft","0","0","-51759","True"
"3","100","7","700","0.31","313","0hard/0medium/-51401soft","0","0","-51401","True"
"3","100","7","700","0.31","313","0hard/0medium/-51062soft","0","0","-51062","True"
"3","100","7","700","0.31","314","0hard/0medium/-51043soft","0","0","-51043","True"
"3","100","7","700","0.31","314","0hard/0medium/-50784soft","0","0","-50784","True"
"3","100","7","700","0.36","359","0hard/0medium/-50722soft","0","0","-50722","True"
"3","100","7","700","0.36","359","0hard/0medium/-50563soft","0","0","-50563","True"
"3","100","7","700","0.36","360","0hard/0medium/-50127soft","0","0","-50127","True"
"3","100","7","700","0.36","360","0hard/0medium/-50107soft","0","0","-50107","True"
"3","100","7","700","0.36","360","0hard/0medium/-49454soft","0","0","-49454","True"
"3","100","7","700","0.36","361","0hard/0medium/-49155soft","0","0","-49155","True"
"3","100","7","700","0.36","362","0hard/0medium/-48996soft","0","0","-48996","True"
"3","100","7","700","0.36","362","0hard/0medium/-48487soft","0","0","-48487","True"
"3","100","7","700","0.36","362","0hard/0medium/-47802soft","0","0","-47802","True"
"3","100","7","700","0.43","431","0hard/0medium/-47258soft","0","0","-47258","True"
"3","100","7","700","0.43","431","0hard/0medium/-47079soft","0","0","-47079","True"
"3","100","7","700","0.48","483","0hard/0medium/-46941soft","0","0","-46941","True"
"3","100","7","700","0.48","484","0hard/0medium/-46236soft","0","0","-46236","True"
"3","100","7","700","0.48","484","0hard/0medium/-46051soft","0","0","-46051","True"
"3","100","7","700","0.56","558","0hard/0medium/-46005soft","0","0","-46005","True"
"3","100","7","700","0.56","559","0hard/0medium/-45959soft","0","0","-45959","True"
"3","100","7","700","0.56","563","0hard/0medium/-45372soft","0","0","-45372","True"
"3","100","7","700","0.56","563","0hard/0medium/-44975soft","0","0","-44975","True"
"3","100","7","700","0.56","564","0hard/0medium/-44140soft","0","0","-44140","True"
"3","100","7","700","0.64","635","0hard/0medium/-43999soft","0","0","-43999","True"
"3","100","7","700","0.7","700","0hard/0medium/-43308soft","0","0","-43308","True"
"3","100","7","700","0.78","780","0hard/0medium/-43187soft","0","0","-43187","True"
"3","100","7","700","0.78","782","0hard/0medium/-43173soft","0","0","-43173","True"
"3","100","7","700","0.79","786","0hard/0medium/-42384soft","0","0","-42384","True"
"3","100","7","700","0.86","856","0hard/0medium/-42003soft","0","0","-42003","True"
"3","100","7","700","0.86","863","0hard/0medium/-41182soft","0","0","-41182","True"
"3","100","7","700","0.88","880","0hard/0medium/-41028soft","0","0","-41028","True"
"3","100","7","700","0.88","880","0hard/0medium/-40789soft","0","0","-40789","True"
"3","100","7","700","0.9","896","0hard/0medium/-40752soft","0","0","-40752","True"
"3","100","7","700","0.9","897","0hard/0medium/-40598soft","0","0","-40598","True"
"3","100","7","700","0.96","965","0hard/0medium/-40091soft","0","0","-40091","True"
"3","100","7","700","1.07","1067","0hard/0medium/-40025soft","0","0","-40025","True"
"3","100","7","700","1.08","1085","0hard/0medium/-39615soft","0","0","-39615","True"
"3","100","7","700","1.08","1085","0hard/0medium/-39234soft","0","0","-39234","True"
"3","100","7","700","1.08","1085","0hard/0medium/-38600soft","0","0","-38600","True"
"3","100","7","700","1.09","1086","0hard/0medium/-38504soft","0","0","-38504","True"
"3","100","7","700","1.09","1087","0hard/0medium/-38473soft","0","0","-38473","True"
"3","100","7","700","1.18","1181","0hard/0medium/-37891soft","0","0","-37891","True"
"3","100","7","700","1.18","1182","0hard/0medium/-37802soft","0","0","-37802","True"
"3","100","7","700","1.18","1182","0hard/0medium/-37345soft","0","0","-37345","True"
"3","100","7","700","1.28","1285","0hard/0medium/-37134soft","0","0","-37134","True"
"3","100","7","700","1.29","1286","0hard/0medium/-37114soft","0","0","-37114","True"
"3","100","7","700","1.29","1294","0hard/0medium/-36434soft","0","0","-36434","True"
"3","100","7","700","1.4","1395","0hard/0medium/-36416soft","0","0","-36416","True"
"3","100","7","700","1.4","1403","0hard/0medium/-36337soft","0","0","-36337","True"
"3","100","7","700","1.4","1404","0hard/0medium/-36038soft","0","0","-36038","True"
"3","100","7","700","1.4","1405","0hard/0medium/-35518soft","0","0","-35518","True"
"3","100","7","700","1.51","1511","0hard/0medium/-35188soft","0","0","-35188","True"
"3","100","7","700","1.51","1511","0hard/0medium/-35070soft","0","0","-35070","True"
"3","100","7","700","1.51","1512","0hard/0medium/-34957soft","0","0","-34957","True"
"3","100","7","700","1.61","1613","0hard/0medium/-34399soft","0","0","-34399","True"
"3","100","7","700","1.61","1614","0hard/0medium/-34225soft","0","0","-34225","True"
"3","100","7","700","1.62","1615","0hard/0medium/-33690soft","0","0","-33690","True"
"3","100","7","700","1.62","1615","0hard/0medium/-33652soft","0","0","-33652","True"
"3","100","7","700","1.74","1740","0hard/0medium/-33627soft","0","0","-33627","True"
"3","100","7","700","1.74","1742","0hard/0medium/-33455soft","0","0","-33455","True"
"3","100","7","700","1.74","1742","0hard/0medium/-32861soft","0","0","-32861","True"
"3","100","7","700","1.85","1853","0hard/0medium/-32824soft","0","0","-32824","True"
"3","100","7","700","1.98","1976","0hard/0medium/-32305soft","0","0","-32305","True"
"3","100","7","700","2.08","2080","0hard/0medium/-32299soft","0","0","-32299","True"
"3","100","7","700","2.08","2082","0hard/0medium/-32247soft","0","0","-32247","True"
"3","100","7","700","2.2","2201","0hard/0medium/-32181soft","0","0","-32181","True"
"3","100","7","700","2.21","2207","0hard/0medium/-32179soft","0","0","-32179","True"
"3","100","7","700","2.21","2208","0hard/0medium/-31881soft","0","0","-31881","True"
"3","100","7","700","2.33","2326","0hard/0medium/-31827soft","0","0","-31827","True"
"3","100","7","700","2.33","2326","0hard/0medium/-31490soft","0","0","-31490","True"
"3","100","7","700","2.33","2327","0hard/0medium/-30994soft","0","0","-30994","True"
"3","100","7","700","2.46","2462","0hard/0medium/-30714soft","0","0","-30714","True"
"3","100","7","700","2.47","2470","0hard/0medium/-30608soft","0","0","-30608","True"
"3","100","7","700","2.6","2596","0hard/0medium/-30246soft","0","0","-30246","True"
"3","100","7","700","2.75","2752","0hard/0medium/-30220soft","0","0","-30220","True"
"3","100","7","700","2.75","2752","0hard/0medium/-29903soft","0","0","-29903","True"
"3","100","7","700","2.89","2888","0hard/0medium/-29800soft","0","0","-29800","True"
"3","100","7","700","2.89","2892","0hard/0medium/-29285soft","0","0","-29285","True"
"3","100","7","700","3.02","3019","0hard/0medium/-28906soft","0","0","-28906","True"
"3","100","7","700","3.02","3022","0hard/0medium/-28842soft","0","0","-28842","True"
"3","100","7","700","3.02","3023","0hard/0medium/-28642soft","0","0","-28642","True"
"3","100","7","700","3.17","3174","0hard/0medium/-28506soft","0","0","-28506","True"
"3","100","7","700","3.48","3481","0hard/0medium/-28210soft","0","0","-28210","True"
"3","100","7","700","3.48","3482","0hard/0medium/-27773soft","0","0","-27773","True"
"3","100","7","700","3.65","3649","0hard/0medium/-27513soft","0","0","-27513","True"
"3","100","7","700","3.88","3878","0hard/0medium/-27510soft","0","0","-27510","True"
"3","100","7","700","3.94","3938","0hard/0medium/-27487soft","0","0","-27487","True"
"3","100","7","700","3.94","3938","0hard/0medium/-27418soft","0","0","-27418","True"
"3","100","7","700","3.95","3946","0hard/0medium/-26976soft","0","0","-26976","True"
"3","100","7","700","3.95","3947","0hard/0medium/-26917soft","0","0","-26917","True"
"3","100","7","700","4.23","4234","0hard/0medium/-26815soft","0","0","-26815","True"
"3","100","7","700","4.28","4285","0hard/0medium/-26319soft","0","0","-26319","True"
"3","100","7","700","4.58","4577","0hard/0medium/-26095soft","0","0","-26095","True"
"3","100","7","700","4.58","4577","0hard/0medium/-25459soft","0","0","-25459","True"
"3","100","7","700","4.91","4909","0hard/0medium/-25068soft","0","0","-25068","True"
"3","100","7","700","4.98","4984","0hard/0medium/-25036soft","0","0","-25036","True"
"3","100","7","700","4.99","4985","0hard/0medium/-24680soft","0","0","-24680","True"
"3","100","7","700","5.38","5384","0hard/0medium/-23890soft","0","0","-23890","True"
"3","100","7","700","5.97","5966","0hard/0medium/-23853soft","0","0","-23853","True"
"3","100","7","700","6.22","6224","0hard/0medium/-23200soft","0","0","-23200","True"
"3","100","7","700","6.44","6437","0hard/0medium/-23192soft","0","0","-23192","True"
"3","100","7","700","6.44","6438","0hard/0medium/-23154soft","0","0","-23154","True"
"3","100","7","700","6.64","6643","0hard/0medium/-22799soft","0","0","-22799","True"
"3","100","7","700","6.64","6643","0hard/0medium/-22661soft","0","0","-22661","True"
"3","100","7","700","6.64","6644","0hard/0medium/-22632soft","0","0","-22632","True"
"3","100","7","700","6.89","6888","0hard/0medium/-22347soft","0","0","-22347","True"
"3","100","7","700","6.89","6889","0hard/0medium/-22189soft","0","0","-22189","True"
"3","100","7","700","7.13","7132","0hard/0medium/-22062soft","0","0","-22062","True"
"3","100","7","700","7.38","7377","0hard/0medium/-21781soft","0","0","-21781","True"
"3","100","7","700","7.38","7380","0hard/0medium/-21573soft","0","0","-21573","True"
"3","100","7","700","7.38","7380","0hard/0medium/-21512soft","0","0","-21512","True"
"3","100","7","700","7.84","7843","0hard/0medium/-21399soft","0","0","-21399","True"
"3","100","7","700","7.85","7847","0hard/0medium/-21198soft","0","0","-21198","True"
"3","100","7","700","8.1","8099","0hard/0medium/-21001soft","0","0","-21001","True"
"3","100","7","700","8.1","8100","0hard/0medium/-20922soft","0","0","-20922","True"
"3","100","7","700","8.36","8356","0hard/0medium/-20739soft","0","0","-20739","True"
"3","100","7","700","8.36","8356","0hard/0medium/-20660soft","0","0","-20660","True"
"3","100","7","700","8.58","8584","0hard/0medium/-20491soft","0","0","-20491","True"
"3","100","7","700","8.86","8856","0hard/0medium/-20274soft","0","0","-20274","True"
"3","100","7","700","9.41","9408","0hard/0medium/-20210soft","0","0","-20210","True"
"3","100","7","700","9.41","9409","0hard/0medium/-20113soft","0","0","-20113","True"
"3","100","7","700","9.41","9410","0hard/0medium/-19833soft","0","0","-19833","True"
"3","100","7","700","9.68","9683","0hard/0medium/-19708soft","0","0","-19708","True"
"3","100","7","700","9.95","9947","0hard/0medium/-19590soft","0","0","-19590","True"
"3","100","7","700","10.22","10221","0hard/0medium/-19460soft","0","0","-19460","True"
"3","100","7","700","10.49","10486","0hard/0medium/-19409soft","0","0","-19409","True"
"3","100","7","700","10.49","10489","0hard/0medium/-19401soft","0","0","-19401","True"
"3","100","7","700","10.49","10490","0hard/0medium/-19123soft","0","0","-19123","True"
"3","100","7","700","10.78","10780","0hard/0medium/-19081soft","0","0","-19081","True"
"3","100","7","700","11.09","11094","0hard/0medium/-18702soft","0","0","-18702","True"
"3","100","7","700","11.43","11429","0hard/0medium/-18514soft","0","0","-18514","True"
"3","100","7","700","11.43","11429","0hard/0medium/-18513soft","0","0","-18513","True"
"3","100","7","700","11.75","11754","0hard/0medium/-18325soft","0","0","-18325","True"
"3","100","7","700","12.12","12124","0hard/0medium/-18119soft","0","0","-18119","True"
"3","100","7","700","12.13","12128","0hard/0medium/-18101soft","0","0","-18101","True"
"3","100","7","700","12.78","12785","0hard/0medium/-18067soft","0","0","-18067","True"
"3","100","7","700","13","13005","0hard/0medium/-17893soft","0","0","-17893","True"
"3","100","7","700","13.15","13150","0hard/0medium/-17602soft","0","0","-17602","True"
"3","100","7","700","13.77","13768","0hard/0medium/-17528soft","0","0","-17528","True"
"3","100","7","700","13.9","13899","0hard/0medium/-17408soft","0","0","-17408","True"
"3","100","7","700","14.28","14283","0hard/0medium/-17225soft","0","0","-17225","True"
"3","100","7","700","14.65","14653","0hard/0medium/-17176soft","0","0","-17176","True"
"3","100","7","700","15.05","15053","0hard/0medium/-17088soft","0","0","-17088","True"
"3","100","7","700","15.06","15055","0hard/0medium/-16855soft","0","0","-16855","True"
"3","100","7","700","15.44","15435","0hard/0medium/-16798soft","0","0","-16798","True"
"3","100","7","700","15.44","15436","0hard/0medium/-16682soft","0","0","-16682","True"
"3","100","7","700","15.45","15448","0hard/0medium/-16599soft","0","0","-16599","True"
"3","100","7","700","15.86","15858","0hard/0medium/-16214soft","0","0","-16214","True"
"3","100","7","700","16.24","16242","0hard/0medium/-15867soft","0","0","-15867","True"
"3","100","7","700","17.56","17558","0hard/0medium/-15823soft","0","0","-15823","True"
"3","100","7","700","18.02","18015","0hard/0medium/-15538soft","0","0","-15538","True"
"3","100","7","700","18.02","18016","0hard/0medium/-15419soft","0","0","-15419","True"
"3","100","7","700","18.5","18504","0hard/0medium/-15375soft","0","0","-15375","True"
"3","100","7","700","19.42","19415","0hard/0medium/-15219soft","0","0","-15219","True"
"3","100","7","700","19.94","19945","0hard/0medium/-15071soft","0","0","-15071","True"
"3","100","7","700","19.94","19945","0hard/0medium/-14774soft","0","0","-14774","True"
"3","100","7","700","20.22","20220","0hard/0medium/-14386soft","0","0","-14386","True"
"3","100","7","700","25","25000","0hard/0medium/-14304soft","0","0","-14304","True"
"3","100","7","700","25.63","25628","0hard/0medium/-14277soft","0","0","-14277","True"
"3","100","7","700","25.64","25639","0hard/0medium/-13919soft","0","0","-13919","True"
"3","100","7","700","26.24","26241","0hard/0medium/-13867soft","0","0","-13867","True"
"3","100","7","700","26.91","26908","0hard/0medium/-13792soft","0","0","-13792","True"
"3","100","7","700","26.91","26908","0hard/0medium/-13684soft","0","0","-13684","True"
"3","100","7","700","28.43","28426","0hard/0medium/-13465soft","0","0","-13465","True"
"3","100","7","700","28.43","28426","0hard/0medium/-13424soft","0","0","-13424","True"
"3","100","7","700","29.14","29135","0hard/0medium/-13330soft","0","0","-13330","True"
"3","100","7","700","30.59","30592","0hard/0medium/-13320soft","0","0","-13320","True"
"3","100","7","700","32.2","32205","0hard/0medium/-13299soft","0","0","-13299","True"
"3","100","7","700","32.94","32940","0hard/0medium/-13239soft","0","0","-13239","True"
"3","100","7","700","33.37","33374","0hard/0medium/-13229soft","0","0","-13229","True"
"3","100","7","700","33.57","33569","0hard/0medium/-13143soft","0","0","-13143","True"
"3","100","7","700","33.71","33708","0hard/0medium/-13078soft","0","0","-13078","True"
"3","100","7","700","36.74","36737","0hard/0medium/-12695soft","0","0","-12695","True"
"3","100","7","700","40.51","40505","0hard/0medium/-12561soft","0","0","-12561","True"
"3","100","7","700","40.57","40568","0hard/0medium/-12463soft","0","0","-12463","True"
